SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532149,BNK OF INDIA,A ,Q,99.70,99.70,96.30,97.45,97.45,102.20,3182,787327,76815849.00,
532150,INDRAPRAST  ,B ,Q,48.00,48.00,47.25,47.55,47.45,48.25,170,16280,775864.00,
532155,GAIL (I) LTD,A ,Q,437.90,441.00,429.85,438.25,438.25,438.65,2416,125514,54632382.00,
532156,VAIBHAVGBL  ,B ,Q,725.00,750.00,641.50,656.65,648.50,695.00,272,4491,3071803.00,
532162,JK PAPER    ,B ,Q,135.90,135.90,131.10,133.65,133.30,136.25,988,98618,13132909.00,
532163,SAREGAMA (I),B ,Q,656.60,667.90,650.10,656.45,661.00,668.70,268,6735,4429656.00,
532167,OMKAR PHARM.,XT,Q,10.17,10.17,9.21,9.21,9.21,9.69,2,60,600.00,
532172,SPHEREGSL   ,B ,Q,31.25,32.90,30.55,32.05,32.00,32.25,43,8469,267604.00,
532173,CYBERTECH   ,B ,Q,58.05,58.70,56.05,58.00,57.65,59.00,123,24967,1426136.00,
532174,ICICI BANK  ,A ,Q,277.00,277.85,273.65,275.80,275.80,283.55,7409,1348434,371850402.00,
532175,CYIENT      ,A ,Q,658.00,667.00,640.00,659.85,660.90,658.95,460,7055,4595267.00,
532178,ENGINRS.(I) ,A ,Q,151.00,152.00,147.40,150.60,150.60,153.30,1457,102799,15354345.00,
532179,CORPN.BANK  ,A ,Q,30.00,30.15,27.20,29.55,29.55,30.90,383,81289,2409684.00,
532180,DHANALAK.BNK,B ,Q,21.00,21.80,20.00,21.35,21.35,22.40,409,83816,1800475.00,
532181,GUJ.MINERAL ,A ,Q,123.10,123.65,120.60,121.50,121.10,125.75,422,35826,4378412.00,
532183,GAYATRI SUGR,X ,Q,10.00,10.25,9.85,10.05,10.25,10.15,191,95365,960176.00,
532187,INDUSIND BNK,A ,Q,1735.00,1756.55,1725.30,1750.20,1745.00,1753.75,3131,47022,81863845.00,
532189,INDIA TOURIS,B ,Q,466.00,466.00,435.40,439.75,440.00,463.70,585,10870,4790003.00,
532209,J & K BANK  ,A ,Q,57.30,58.50,54.45,58.10,58.10,58.15,647,274640,15781495.00,
532210,CITY UNION  ,A ,Q,173.00,173.00,168.65,169.70,169.70,173.50,484,22383,3812861.00,
532212,ARCHIES LTD ,B ,Q,30.10,31.85,30.05,30.60,30.60,31.50,332,84505,2590350.00,
532215,AXIS BANK   ,A ,Q,511.00,511.00,496.55,501.00,501.00,518.30,5095,1120645,566544893.00,
532218,SOUTH IND.BK,A ,Q,23.10,23.10,22.40,22.60,22.60,23.30,1400,1533931,34633922.00,
532219,ENERGY DEV. ,B ,Q,17.90,18.55,17.80,17.95,18.10,18.70,56,79999,1458373.00,
532221,SONATA SOFT.,B ,Q,298.00,302.30,288.40,297.55,299.80,300.80,1027,45194,13374542.00,
532230,BENGAL TEA &,X ,Q,51.60,54.10,51.60,53.40,54.00,53.90,16,880,45694.00,
532234,NAT.ALUM    ,A ,Q,66.10,67.10,65.20,66.45,66.45,68.95,3795,908615,60154067.00,
532240,INDIA NIPPON,B ,Q,460.00,465.50,451.00,459.25,463.00,471.40,163,7582,3466452.00,
532254,POLARIS     ,A ,Q,470.00,473.00,469.75,470.65,470.00,470.95,117,1781,838540.00,
532256,NALWA SONS  ,B ,Q,1049.00,1100.00,1030.00,1083.40,1083.40,1045.50,19,144,153411.00,
532259,APAR INDUS. ,B ,Q,733.15,741.35,720.00,733.00,733.00,741.95,142,3687,2686938.00,
532262,TCI INDUS.  ,XT,Q,855.00,855.00,855.00,855.00,855.00,900.00,1,23,19665.00,
532268,ACCELYA     ,B ,Q,1340.00,1340.00,1313.10,1318.40,1317.00,1343.60,53,369,488187.00,
532271,CYBERMATE   ,X ,Q,2.66,2.74,2.50,2.50,2.50,2.66,55,21632,54937.00,
532275,LANDMARC LEI,XT,Q,0.53,0.53,0.53,0.53,0.53,0.53,8,18502,9806.00,
532276,SYNDICATE BN,A ,Q,56.55,56.60,53.50,53.80,53.80,58.10,2197,639038,34928402.00,
532281,HCL TECHNO  ,A ,Q,920.00,960.00,905.90,956.50,956.50,931.65,4913,146137,138349433.00,
532282,CASTEXTECH  ,T ,Q,3.90,4.09,3.86,3.86,3.90,4.06,122,111921,437172.00,
532284,TCFC FINANCE,X ,Q,35.80,35.80,32.50,33.50,33.50,33.50,9,783,26358.00,
532285,GEOJITFSL   ,B ,Q,89.55,93.60,89.55,92.70,92.50,93.60,214,20776,1910082.00,
532286,JINDAL STE  ,A ,Q,217.80,218.60,205.50,213.70,213.70,224.75,8728,1534254,324942883.00,
532290,BLB LTD.    ,B ,Q,5.40,5.40,5.40,5.40,5.40,5.68,4,156,842.00,
532296,GLENMARK PHA,A ,Q,530.00,539.80,530.00,535.90,535.90,544.20,716,30207,16186229.00,
532300,WOCKHARDT   ,A ,Q,721.00,723.10,706.00,710.40,710.40,730.60,2460,87303,62196721.00,
532301,TATA COFFEE ,B ,Q,115.90,116.55,113.90,115.20,115.20,117.10,796,264839,30579826.00,
532304,KJMCCORP    ,X ,Q,26.15,26.15,26.15,26.15,26.15,24.95,1,150,3922.00,
532305,IND-SWIFT LA,B ,Q,56.10,59.00,55.05,55.90,55.90,57.50,36,4479,252620.00,
532309,GEPIL       ,B ,Q,840.05,863.50,829.00,857.25,860.00,851.55,160,4290,3610078.00,
532310,SHREE RAMA  ,B ,Q,11.30,11.60,10.70,10.83,11.40,11.17,49,24423,265298.00,
532313,MAHINDRALIFE,A ,Q,420.00,426.85,410.40,417.50,417.50,425.20,329,6028,2520437.00,
532318,GEMINI COMMU,T ,Q,1.10,1.10,1.10,1.10,1.10,1.10,2,96,105.00,
532321,CADILA HEALT,A ,Q,375.00,375.50,361.45,369.95,369.95,376.50,1480,63736,23556336.00,
532323,SHIVA CEMENT,X ,Q,25.60,25.75,25.00,25.25,25.25,26.10,530,253236,6404612.00,
532324,CINEVISTA   ,B ,Q,8.43,8.43,8.43,8.43,8.43,8.87,9,2926,24666.00,
532326,INTENS TECH ,B ,Q,72.20,74.50,72.10,73.85,74.00,75.60,49,10128,746278.00,
532329,DANLAW TECH.,X ,Q,72.25,75.50,71.25,72.30,72.00,74.85,34,3627,265019.00,
532330,BIOPAC INDIA,XT,Q,20.40,21.50,20.40,21.45,21.45,21.45,60,16381,335856.00,
532331,AJANTA PHARM,A ,Q,1333.05,1372.00,1308.35,1359.10,1320.00,1342.35,828,11208,14988504.00,
532336,BARON INFO. ,XT,Q,0.30,0.30,0.30,0.30,0.30,0.31,1,50,15.00,
532339,COMPUCOM SOF,B ,Q,11.40,11.40,11.10,11.17,11.12,11.64,42,10088,112833.00,
532341,IZMO        ,B ,Q,91.35,91.65,87.00,88.75,88.15,94.20,328,27427,2460714.00,
532342,COMMEX TECH ,XT,Q,0.52,0.52,0.52,0.52,0.52,0.50,8,13800,7176.00,
532343,TVS MOTOR L ,A ,Q,600.00,614.70,588.45,609.40,609.40,605.55,1673,108885,65717541.00,
532345,GATI LTD.   ,A ,Q,99.10,99.10,95.60,97.25,97.20,99.80,736,66390,6452183.00,
532348,SUBEX LTX   ,B ,Q,7.60,7.88,7.60,7.71,7.71,8.02,587,951819,7398663.00,
532349,TRANSPORT CO,B ,Q,256.45,268.50,250.00,259.65,259.65,264.40,173,5573,1428329.00,
532350,PADMALAYA TE,XT,Q,3.29,3.29,3.13,3.20,3.20,3.29,35,19454,61262.00,
532351,AKSH OPTIFIB,B ,Q,31.60,31.60,30.35,30.65,30.65,31.90,672,199215,6116152.00,
532354,VIRGOGLOB   ,XT,Q,0.35,0.35,0.35,0.35,0.35,0.36,4,4750,1662.00,
532355,PICTURHOUSE ,SS,Q,4.00,4.00,3.29,3.65,3.29,4.00,10,5310,20956.00,
532356,TRIVENI ENGG,B ,Q,44.00,44.00,42.20,42.45,42.45,44.95,480,137079,5834892.00,
532357,MUKTA ARTS  ,B ,Q,68.00,68.00,61.20,62.30,62.00,65.25,106,10011,624486.00,
532362,NAGPUR POWER,X ,Q,36.45,36.45,36.45,36.45,36.45,38.00,1,86,3134.00,
532365,DYNACONS SYS,B ,Q,36.00,37.00,35.65,36.80,36.85,37.00,33,4531,163781.00,
532366,PNB GILTS   ,B ,Q,34.10,36.40,33.65,34.95,34.95,34.80,579,222119,7905338.00,
532368,YBRANTDIGI  ,T ,Q,4.60,4.60,4.39,4.41,4.39,4.62,187,681120,3005614.00,
532369,RAMCO INDS. ,B ,Q,227.45,235.75,227.45,229.85,229.85,233.95,317,22706,5210060.00,
532370,RAMCO  SYSTM,B ,Q,369.85,376.00,352.00,364.65,362.00,379.75,212,4371,1595739.00,
532371,TATA TELESER,B ,Q,5.88,5.88,5.60,5.71,5.71,5.87,280,276947,1583292.00,
532372,VIRINCHI    ,X ,Q,101.20,103.00,96.00,102.40,102.40,102.20,674,107572,10755154.00,
532373,WEPSOLN     ,X ,Q,40.50,42.00,40.45,41.00,42.00,41.90,22,10520,431087.00,
532374,STER TECH   ,A ,Q,310.00,319.00,308.50,313.95,313.95,319.40,2848,236748,74085964.00,
532375,TIPSINDUSTR ,B ,Q,95.10,101.50,94.95,96.85,98.75,99.90,18,636,61925.00,
532376,MRO-TEK     ,T ,Q,22.10,22.10,21.50,21.50,21.50,21.25,2,550,12125.00,
532379,FIRSTOBJ    ,XT,Q,14.75,15.45,14.15,14.75,15.45,14.75,21,18125,266628.00,
532380,BABA ARTS   ,SS,Q,2.10,2.10,2.10,2.10,2.10,2.28,2,900,1890.00,
532382,BALAJI TELE.,B ,Q,125.70,130.00,125.65,128.75,130.00,129.05,146,12014,1537100.00,
532384,TYCHE INDS  ,X ,Q,97.10,100.90,96.25,99.70,99.75,100.45,48,14778,1444682.00,
532386,CALIFORN.SOF,B ,Q,46.05,46.05,43.75,43.75,43.75,46.05,15,1183,52253.00,
532387,PRITISHN COM,B ,Q,15.90,16.50,15.90,16.00,16.00,16.70,6,1504,24465.00,
532388,INDIAN OVER.,A ,Q,18.00,18.00,17.50,17.70,17.70,18.30,283,82509,1460358.00,
532390,TAJ GVK HOTL,B ,Q,158.50,158.60,155.00,155.15,155.10,158.85,46,3177,496623.00,
532391,OPTO CIRCUIT,B ,Q,7.95,8.15,7.70,8.06,8.14,8.00,186,100880,796400.00,
532392,CREATIVE EYE,B ,Q,3.67,3.67,3.67,3.67,3.67,3.51,1,14450,53031.00,
532395,AXISCADES   ,B ,Q,142.00,142.15,138.20,139.00,139.00,143.10,237,30983,4340488.00,
532400,KPIT        ,A ,Q,224.00,226.95,217.00,220.95,220.95,226.95,824,63132,13998243.00,
532401,VIJAYA BANK ,A ,Q,52.55,52.55,51.05,51.85,51.85,53.30,802,147243,7603300.00,
532406,AVANTEL LTD ,X ,Q,522.00,522.00,501.00,519.25,519.25,525.90,188,5016,2569437.00,
532407,MOSCHIP SEMI,X ,Q,33.15,33.15,31.25,32.15,32.00,33.15,101,39401,1264859.00,
532408,MEGASOFT LTD,B ,Q,12.63,12.63,12.15,12.16,12.15,12.63,34,5607,68846.00,
532410,TRANSCORP IN,X ,Q,30.20,31.50,29.20,31.30,31.30,30.60,22,3457,106093.00,
532411,VISESH INFO.,T ,Q,0.23,0.23,0.23,0.23,0.23,0.23,5,17197,3955.00,
532413,CEREBRA INTE,B ,Q,50.00,51.55,48.50,50.15,50.15,50.80,393,55624,2789077.00,
532414,IKF TECHNO  ,XT,Q,0.56,0.56,0.56,0.56,0.56,0.57,35,81921,45875.00,
532416,MID-DAY MULT,B ,Q,14.20,14.70,14.20,14.30,14.30,14.85,13,11504,166801.00,
532418,ANDHRA BANK ,A ,Q,40.50,41.10,39.60,39.95,39.90,42.00,1150,477446,19180165.00,
532419,SMARTLINK   ,B ,Q,85.00,85.00,81.00,83.45,84.50,84.20,57,12726,1064427.00,
532424,GODREJ CONS ,A ,Q,1074.00,1096.00,1071.40,1091.45,1091.45,1082.80,559,10349,11258382.00,
532430,BF UTILI    ,A ,Q,375.00,375.00,363.00,366.50,366.50,382.00,3054,150242,55377742.00,
532432,UNITD SPR   ,B ,Q,3045.00,3094.95,2994.65,3080.60,3082.00,3054.55,1245,15677,47702748.00,
532439,GOLDST INFRA,B ,Q,179.95,187.45,177.60,182.10,182.10,186.20,469,44246,8080029.00,
532440,MPS LTD     ,B ,Q,526.95,528.70,512.00,521.90,522.10,526.95,119,176618,91841345.00,
532441,RNBOWDENIM  ,XT,Q,6.16,6.16,6.16,6.16,6.16,5.87,2,1000,6160.00,
532443,CERA SANITAR,B ,Q,3212.65,3225.00,3060.05,3184.40,3220.00,3212.65,193,864,2704285.00,
532444,T. SPIRITUAL,X ,Q,0.92,0.92,0.84,0.92,0.90,0.88,43,59102,53816.00,
532454,BHARTI ARTL ,A ,Q,410.00,419.05,405.40,411.15,411.15,415.25,9012,703700,288548553.00,
532455,SHALIMAR WIR,X ,Q,17.00,17.45,15.95,17.40,17.40,16.70,30,3553,60777.00,
532456,COMPUAGE INF,B ,Q,36.10,36.10,35.20,35.20,35.20,37.05,137,346105,12184402.00,
532457,GULSHAN POLY,B ,Q,67.30,69.00,66.35,67.40,67.00,68.05,99,12785,865825.00,
532460,PONNI SUG(ER,B ,Q,152.00,153.90,148.00,151.00,151.00,153.00,10,802,120018.00,
532461,PUNJAB NATIO,A ,Q,95.00,95.20,92.70,93.15,93.15,96.45,7736,2715588,254237430.00,
532466,ORACLE FIN  ,A ,Q,3801.50,3807.00,3731.80,3802.25,3802.25,3816.40,409,2553,9670397.00,
532467,HAZ MUL PRO ,XT,Q,0.87,0.87,0.87,0.87,0.87,0.88,4,4374,3805.00,
532468,KAMAHOLDING ,B ,Q,4000.00,4075.35,3905.00,3966.00,3935.00,3957.75,91,843,3392382.00,
532475,APTECH LTD  ,B ,Q,283.90,283.90,275.40,280.25,280.25,288.95,1197,63336,17715248.00,
532477,UNION BANK L,A ,Q,89.00,89.85,86.05,86.85,86.85,94.70,7316,2304862,201086831.00,
532478,UNITED BREWA,A ,Q,961.15,961.15,922.95,942.85,936.50,962.50,663,12275,11556654.00,
532479,ISMT LTD    ,B ,Q,9.55,9.55,9.55,9.55,9.55,10.05,28,22572,215562.00,
532480,ALLAHABAD BK,A ,Q,47.80,47.80,46.10,46.70,46.70,48.45,1009,293018,13696786.00,
532481,NOIDA-TOLL B,B ,Q,12.08,12.33,11.91,11.98,12.33,12.25,123,62960,755401.00,
532482,GRANULES (I),A ,Q,104.10,104.10,101.30,103.35,103.35,104.60,869,106641,10965812.00,
532483,CANARA BANK ,A ,Q,246.15,249.55,242.40,244.80,244.80,254.60,2377,325010,79719330.00,
532485,BALMER LA.IN,B ,Q,370.00,375.00,365.00,366.20,365.80,374.05,253,9009,3316760.00,
532486,POKARNA LTD ,B ,Q,198.45,198.45,189.00,191.00,190.00,198.45,274,10732,2052380.00,
532488,DIVI'S LAB. ,A ,Q,1056.20,1061.30,1025.00,1035.45,1033.30,1069.05,754,22420,23408750.00,
532493,ASTRA MICRO ,A ,Q,79.90,80.00,78.30,78.60,78.60,80.45,570,135727,10684542.00,
532497,RADICOKHAIT ,A ,Q,330.00,349.95,326.90,345.30,345.30,340.85,2877,244823,82499860.00,
532498,SHRMCITYUN  ,A ,Q,2068.00,2068.00,2035.40,2040.35,2040.00,2081.55,78,248,507313.00,
532500,MARUTISUZUK ,A ,Q,8605.00,8638.00,8544.00,8611.50,8611.50,8699.00,5422,28827,247876281.00,
532503,RAJAPAMILLS ,X ,Q,1060.00,1060.00,1030.00,1032.50,1032.25,1068.15,50,2390,2518969.00,
532504,NAVIN FLUORI,A ,Q,761.70,761.70,735.60,741.60,758.80,761.70,294,3962,2948271.00,
532505,UCOBANK     ,A ,Q,22.55,22.80,21.15,21.65,21.65,22.70,640,144472,3134903.00,
532507,BAG FIL MED ,B ,Q,4.82,4.82,4.63,4.68,4.68,4.82,102,90706,429120.00,
532508,JSL         ,B ,Q,81.65,82.10,79.30,80.25,80.00,85.50,1013,159757,12906362.00,
532509,SUPRAJIT ENG,B ,Q,268.00,277.95,264.50,273.55,272.00,272.50,171,9682,2586017.00,
532511,EXCEL CROP. ,B ,Q,3135.05,3135.05,3027.75,3065.90,3090.00,3135.05,130,740,2284048.00,
532513,TVSELE      ,B ,Q,357.95,357.95,340.10,340.35,340.10,357.95,457,14051,4830403.00,
532514,INDRA GAS   ,A ,Q,286.00,288.40,281.25,282.75,282.75,292.05,1328,61428,17448417.00,
532515,TV TODAY    ,B ,Q,506.00,515.95,491.00,497.25,495.00,524.35,2147,62071,31189815.00,
532518,FLORENCE    ,X ,Q,1754.80,1834.90,1740.00,1790.00,1790.00,1839.35,50,1895,3322254.00,
532521,PALRED      ,B ,Q,68.45,70.70,65.70,69.30,69.90,68.25,113,20935,1400669.00,
532522,PETRONET LNG,A ,Q,231.00,234.10,225.00,232.35,232.35,233.60,1912,110639,25420114.00,
532523,BIOCON LTD. ,A ,Q,577.00,577.00,561.85,571.30,571.30,579.00,1580,93763,53209164.00,
532524,PTC INDIA   ,A ,Q,87.90,87.90,85.10,85.70,85.70,88.40,961,142482,12330086.00,
532525,BANK MAHA   ,B ,Q,13.90,13.90,13.65,13.75,13.70,14.00,418,176946,2433200.00,
532527,RK FORGINGS ,B ,Q,700.05,718.70,665.75,706.45,718.70,720.10,408,3131,2158807.00,
532528,DATAM GLOB  ,B ,Q,104.05,106.25,101.35,105.25,105.60,107.90,372,20330,2131918.00,
532529,NDTV        ,B ,Q,44.75,44.75,42.70,43.00,43.40,44.75,29,6973,299414.00,
532531,STAR        ,A ,Q,680.00,689.65,666.00,686.70,686.70,684.65,2213,27111,18418487.00,
532532,JAIPRA      ,A ,Q,17.60,17.60,16.70,17.05,17.05,18.10,5712,9101637,155894334.00,
532538,ULTRATECH CM,A ,Q,3888.00,3900.60,3815.00,3875.75,3878.00,3921.70,902,5352,20579080.00,
532539,MINDA IND   ,B ,Q,1039.00,1058.20,1018.40,1048.90,1048.90,1050.35,579,10292,10674105.00,
532540,TCS LTD.    ,A ,Q,2806.70,2831.00,2800.00,2816.45,2816.45,2829.95,4126,96850,272724414.00,
532541,NIITTECH    ,A ,Q,919.00,922.05,887.30,896.70,890.40,931.80,2292,77354,69790424.00,
532543,GULFPETRO   ,B ,Q,76.00,76.20,72.00,73.95,75.80,76.60,245,23230,1718502.00,
532548,CENTURYPLY  ,A ,Q,320.00,320.00,306.00,308.00,311.00,321.00,508,20024,6200722.00,
532553,WELENT      ,B ,Q,140.05,152.05,140.05,151.15,146.30,143.50,835,125504,18624028.00,
532555,NTPC LTD    ,A ,Q,168.00,171.90,167.75,170.15,170.15,170.50,1126,347216,59187361.00,
532604,SALSTEEL    ,B ,Q,7.40,7.45,7.20,7.21,7.20,7.55,27,18266,132356.00,
532605,JBM AUTO    ,B ,Q,404.00,404.00,376.60,388.70,387.00,405.70,560,14921,5848648.00,
532609,BHARATIDIL  ,Z ,Q,4.99,5.25,4.99,5.07,4.99,5.25,62,42323,212712.00,
532610,DWAR SUGAR  ,B ,Q,25.95,25.95,24.50,25.05,25.05,26.80,945,314055,7935484.00,
532612,INDOCO REM  ,B ,Q,240.25,241.00,235.00,237.00,238.15,243.20,271,139128,32996264.00,
532613,VIPCLOTHNG  ,B ,Q,55.25,56.80,54.15,54.15,54.15,56.95,294,75520,4123707.00,
532616,XCHANGING   ,B ,Q,56.65,57.45,56.65,56.70,56.70,57.40,32,9701,550882.00,
532617,JETAIRWAYS  ,A ,Q,615.00,632.70,614.10,619.40,619.40,642.00,3326,228906,142110111.00,
532621,MORARJETEX  ,B ,Q,39.00,39.70,37.85,38.55,38.45,39.55,90,9576,369448.00,
532622,GATEWAY DIST,A ,Q,177.00,177.00,171.00,172.60,172.60,178.70,207,17493,3025868.00,
532624,JINDALPH    ,B ,Q,55.55,56.25,55.00,55.70,56.25,55.55,13,4007,222560.00,
532626,PONDY OXIDES,X ,Q,490.00,497.50,481.00,490.35,490.35,506.15,366,12968,6355405.00,
532627,JPPOWER     ,B ,Q,4.85,5.05,4.80,4.94,4.94,5.03,934,1575431,7732770.00,
532628,3I INFOTECH ,B ,Q,5.07,5.10,4.86,5.06,5.06,5.11,605,1250430,6209944.00,
532629,MCNALLYB    ,B ,Q,57.30,59.85,57.00,58.85,59.85,60.00,38,19093,1117797.00,
532630,GOKALDAS    ,B ,Q,79.00,85.15,79.00,84.65,83.50,86.20,190,17905,1490817.00,
532633,ALLSEC TECH ,B ,Q,342.05,358.95,331.05,346.85,345.05,342.05,97,2067,712524.00,
532636,IIFL        ,A ,Q,690.00,716.40,688.85,712.40,712.40,706.30,766,18936,13361515.00,
532637,MAN DRUGORG ,B ,Q,167.00,167.00,160.00,162.55,162.55,167.65,305,20531,3339717.00,
532638,SHOPPER STOP,A ,Q,535.00,535.00,515.10,523.00,531.00,539.90,187,1941,1013335.00,
532641,NDL         ,B ,Q,129.80,130.30,126.00,127.10,130.30,131.55,157,11094,1410555.00,
532642,JSWHL       ,B ,Q,1659.90,1660.10,1646.05,1649.55,1649.55,1696.30,7,22,36395.00,
532644,JK CEMENT   ,B ,Q,1000.00,1016.00,999.60,1014.70,1000.00,1013.45,82,611,615654.00,
532645,BEEYU OVERSE,XT,Q,0.38,0.38,0.38,0.38,0.38,0.37,4,2100,798.00,
532646,UNIPLY IND  ,B ,Q,367.00,376.70,362.00,372.95,372.95,371.45,164,9252,3422304.00,
532647,PROVOGUE IND,B ,Q,4.25,4.30,4.21,4.22,4.21,4.38,28,17093,72231.00,
532648,YES BANK    ,A ,Q,294.00,294.00,285.10,286.70,286.70,298.25,9821,920180,264647416.00,
532649,NECTAR LIFE ,B ,Q,27.10,27.35,26.00,26.50,26.50,27.95,505,90698,2415233.00,
532650,MSP STEEL   ,B ,Q,17.50,18.75,17.10,18.70,18.40,17.90,11,1478,26386.00,
532651,SPL INDS    ,B ,Q,21.30,23.45,21.30,22.15,22.75,22.75,22,10989,245646.00,
532652,KARNATAKA BK,A ,Q,114.60,117.55,113.65,116.50,116.50,117.75,1437,260101,30176473.00,
532654,MCLEOD RUSSE,A ,Q,139.95,141.05,137.40,140.50,139.55,140.20,581,42705,5938733.00,
532656,FACOR ALLOYS,X ,Q,2.32,2.44,2.28,2.34,2.38,2.40,129,221481,517306.00,
532658,EON ELECT   ,B ,Q,78.95,78.95,76.00,76.85,76.85,79.50,47,3555,273184.00,
532659,IDFC        ,A ,Q,49.50,50.85,48.90,49.20,49.20,51.10,1166,515944,25763857.00,
532660,VIVIMED LABS,B ,Q,74.40,74.70,71.75,72.80,72.85,76.70,512,86598,6341465.00,
532661,RANE MADRAS ,B ,Q,866.65,868.00,850.10,859.60,868.00,880.80,66,1193,1019720.00,
532662,HT MEDIA    ,B ,Q,84.00,84.00,81.65,82.40,82.40,84.65,293,51071,4224252.00,
532663,SASKEN      ,B ,Q,674.85,680.00,658.60,661.45,661.45,674.85,88,5426,3642480.00,
532666,FCS SOFTWARE,T ,Q,0.33,0.35,0.33,0.34,0.35,0.34,63,526524,179211.00,
532667,SUZLONENERGY,A ,Q,10.90,10.99,10.75,10.87,10.87,11.22,2962,5154548,56098694.00,
532668,AURIONPRO SO,B ,Q,220.00,220.00,207.05,210.50,212.10,218.70,214,12012,2524133.00,
532669,SOUTHBIOTEC ,XT,Q,2.35,2.36,2.15,2.22,2.22,2.25,34,68405,160692.00,
532670,RENUKA SUGAR,A ,Q,15.20,15.35,15.10,15.30,15.30,15.30,449,599221,9143308.00,
532673,KM SUGARMILL,B ,Q,10.10,10.20,9.50,10.11,10.11,10.47,136,26846,266920.00,
532674,BANNARI AMMA,B ,Q,235.00,235.00,233.00,233.90,233.00,245.35,7,240,56130.00,
532676,PBA INFRASTR,T ,Q,13.00,13.00,12.83,12.88,12.88,13.50,12,2300,29678.00,
532678,BOMBAY RAYON,B ,Q,47.00,47.00,45.50,45.50,45.50,47.85,133,36621,1670407.00,
532679,SORILINFRA  ,B ,Q,196.00,199.35,193.25,195.95,196.80,203.30,283,29764,5829845.00,
532682,ABG SHIPYARD,Z ,Q,8.52,8.90,8.52,8.86,8.52,8.96,58,19474,166774.00,
532683,AIAENGINEER ,A ,Q,1448.00,1448.00,1395.00,1411.55,1405.00,1407.10,148,1139,1599735.00,
532684,EVEREST KANT,B ,Q,41.70,43.80,41.00,41.40,41.40,44.75,776,192418,8056917.00,
532686,KERNEX MICRO,Z ,Q,37.50,39.00,37.50,38.55,37.80,39.45,28,6124,233709.00,
532687,REPRO INDIA ,B ,Q,625.00,625.00,602.60,614.70,612.00,630.85,45,279,171175.00,
532689,PVR LTD     ,A ,Q,1210.00,1233.95,1207.55,1229.25,1228.00,1233.00,690,6820,8351995.00,
532690,RAMSARUP IND,T ,Q,1.44,1.44,1.43,1.44,1.44,1.50,5,511,735.00,
532692,RADHA MADHAV,B ,Q,25.20,26.25,23.00,25.00,25.05,26.25,329,84414,2122209.00,
532693,PUNJ LLOYD  ,B ,Q,16.70,16.70,16.20,16.30,16.30,16.90,528,194297,3169042.00,
532694,BARTRONICSIN,B ,Q,10.05,10.47,10.04,10.09,10.04,10.56,41,35565,358097.00,
532695,CELEBRITYFAS,B ,Q,14.90,15.00,13.55,14.55,14.85,15.50,115,45118,659286.00,
532696,EDUCOMP SOLN,Z ,Q,4.74,5.00,4.74,4.95,5.00,4.98,80,44527,218412.00,
532698,NITINSPINNER,B ,Q,96.90,98.55,96.00,97.45,97.45,98.40,154,32042,3117344.00,
532699,ROYALORCH   ,B ,Q,165.20,168.50,161.00,165.00,163.50,171.95,201,11107,1836647.00,
532700,ENT NETWORK ,B ,Q,695.00,695.00,668.60,684.10,688.00,689.95,111,1103,741434.00,
532701,SREE SAKTHI ,ST,Q,8.70,8.70,8.25,8.25,8.25,8.68,16,4859,41856.00,
532702,GUJ PETRONET,A ,Q,179.20,184.00,173.10,181.70,181.25,180.10,1114,26070,4682869.00,
532705,JAGRAN PRAK ,B ,Q,162.20,167.90,157.05,165.15,162.05,162.20,194,5850,954798.00,
532706,INOX LEISURE,A ,Q,262.20,266.05,255.40,261.45,261.15,262.20,217,4735,1236015.00,
532707,DYNEMIC PRO ,B ,Q,183.00,184.80,178.00,182.05,183.00,185.25,94,5267,954010.00,
532708,GVK POWERINF,B ,Q,13.30,13.75,13.30,13.35,13.35,14.00,3673,1543324,20676672.00,
532710,SADBHAV ENGG,A ,Q,370.00,393.90,369.00,383.70,390.25,378.95,111,2686,1019016.00,
532711,SUNIL HITECH,B ,Q,9.00,9.31,8.81,8.88,8.93,9.60,1388,1259188,11304888.00,
532712,REL COM LTD ,A ,Q,22.95,23.45,22.00,22.75,22.75,23.85,9512,10009267,227364712.00,
532713,SAKUMA EXPO ,B ,Q,147.70,149.95,146.65,148.00,147.75,154.35,28,2093,308070.00,
532714,KEC INTERN  ,A ,Q,382.50,394.50,380.00,384.75,384.75,389.50,951,43909,16822631.00,
532715,GITANJALI GE,B ,Q,9.65,9.65,9.65,9.65,9.65,10.15,31,3793,36602.00,
532716,GILLA ARBUT ,B ,Q,61.15,67.00,61.00,61.80,62.60,63.85,64,17762,1110382.00,
532717,INDOTECHTR  ,B ,Q,170.00,171.10,169.00,169.00,169.00,171.00,41,3575,605156.00,
532718,PRATIBHA IND,T ,Q,6.01,6.39,5.99,5.99,5.99,6.30,69,71273,427716.00,
532719,BL KASHYAP  ,B ,Q,36.20,40.90,36.20,39.80,39.45,37.95,368,79894,3058521.00,
532720,M&M FINANSER,A ,Q,430.00,430.00,418.30,426.30,426.50,433.90,1208,50177,21298469.00,
532721,VISA STEEL  ,B ,Q,15.30,15.30,15.20,15.20,15.20,15.95,10,1016,15471.00,
